company_id,quarter,P,EPS,D/E,P/E,SIZE,P_t_plus_1
AAT,2021-01-01,25.205072309150072,255.0,0.5124728846050509,0.0988434208201963,27.20962316880486,29.262597523038348
AAT,2021-04-01,29.262597523038348,458.0,0.40486454500572,0.063892134329778,27.17192011687856,31.41579845547676
AAT,2021-07-01,31.41579845547676,71.0,0.5887264683362147,0.4424760345841797,27.300396486775195,31.34295091032982
AAT,2022-01-01,30.81768638856949,341.0,0.8508832419891909,0.0903744468873005,27.844351383535024,28.399587785044023
AAT,2022-04-01,28.399587785044023,1384.0,0.4529105147385503,0.0205199333706965,27.726306686851892,24.54609191417694
AAT,2022-07-01,24.54609191417694,10.0,0.432789650276137,2.454609191417694,27.68885412550312,23.473480739290757
AAT,2022-10-01,23.473480739290757,21.0,0.4284698904063783,1.1177847971090835,27.68637781777055,21.38066348721904
AAT,2023-01-01,21.38066348721904,23.0,0.4275955086989117,0.9295940646616976,27.67507018145242,16.707717710925685
AAT,2023-04-01,16.707717710925685,26.0,0.3933699167759385,0.6426045273432955,27.656253249807715,2696.634071991361
AAT,2023-07-01,2696.634071991361,9.0,0.3787280581084537,299.62600799904016,27.642186913946684,2500.784183712456
AAT,2023-10-01,2500.784183712456,138.0,0.4067966048550944,18.12162451965548,27.68281209901098,2622.074334462484
AAT,2024-01-01,2622.074334462484,72.0,0.3891172725407681,36.41769908975672,27.67696574260305,2286.9921665653105
AAT,2024-04-01,2286.9921665653105,56.0,0.5702813725430985,40.8391458315234,27.74488829859304,1893.5864898201048
AAT,2024-07-01,1893.5864898201048,34.0,0.6009110158342738,55.69372028882661,27.768213059352377,1705.437736831665
ABR,2019-10-01,8.052531562745571,715.0,0.2206855075706319,0.0112622819059378,26.277904277297388,7.039057550891753
ABR,2020-04-01,4.507149514697847,266.0,0.2207832298584779,0.0169441711078866,26.35079454344677,6.437573000788689
ABR,2021-01-01,9.91735008114674,201.0,0.2436533572750817,0.0493400501549589,26.42384204790824,11.539511862255278
ABR,2021-04-01,11.539511862255278,229.0,0.2108928094701969,0.0503908814945645,26.41602203427581,12.096951991319656
ABR,2021-07-01,12.096951991319656,229.0,0.2594582668914206,0.0528251178660247,26.474054186960824,12.782439455389977
ABR,2021-10-01,12.782439455389977,291.0,0.2342064780772637,0.0439259087814088,26.47683784040907,12.160662512625418
ABR,2022-01-01,12.160662512625418,289.0,0.2629190099017852,0.0420784169987038,26.523307772303284,11.385374330705211
ABR,2022-04-01,11.385374330705211,285.0,0.2899201334879391,0.0399486818621235,26.56605550467833,10.713646903634071
ABR,2022-07-01,10.713646903634071,429.0,0.3344168007904488,0.0249735359059069,26.631140662178737,10.141957131643144
ABR,2022-10-01,10.141957131643144,456.0,0.3112407334141606,0.0222411340606209,26.64616267021619,10.567413253168906
ABR,2023-01-01,10.567413253168906,452.0,0.2177236298564494,0.0233792328609931,26.604493457214694,9.8195248880694
ABR,2023-04-01,9.8195248880694,768.0,0.2817171093300271,0.012785839698007,26.70657722964083,12.9243680106269
ABR,2023-07-01,12.9243680106269,288.0,0.2050256388860285,0.0448762778146767,26.66329289317629,11.552603888133216
ABR,2023-10-01,11.552603888133216,1.0,0.2209455600666101,11.552603888133216,26.6764529311047,11.561061780960834
ABR,2024-01-01,11.561061780960834,238.0,0.2326407790799948,0.0485758898359698,26.703577074611218,11.961935558016338
ABR,2024-04-01,11.961935558016338,190.0,0.2029457164424463,0.062957555568507,26.55949445375748,12.816639944911003
ABR,2024-07-01,12.816639944911003,155.0,0.1613596036924125,0.0826879996445871,26.540912289513773,14.007690535651314
ABS,2023-07-01,7578.085106382979,15.0,0.704231981966505,505.20567375886526,28.092082304839955,5755.3125
ABS,2023-10-01,5755.3125,-52.0,0.7194533673158378,-110.67908653846152,28.09638555533968,5934.576271186441
ABS,2024-01-01,5934.576271186441,43.0,0.7389395124851947,138.01340165549863,28.096506637294738,5325.4098360655735
ABS,2024-04-01,5325.4098360655735,58.0,0.8049885466872427,91.8174109666478,28.14042193700669,4560.476190476191
ABS,2024-07-01,4560.476190476191,3.0,0.0879432458627698,1520.1587301587304,27.63309300583953,4159.83870967742
ABT,2006-01-01,13.199045781166324,2676.0,0.6325498034463648,0.0049323788419904,25.491176428516138,13.0914372338189
ABT,2006-04-01,13.0914372338189,1722.0,0.6325498034463648,0.007602460646817,25.491176428516138,14.802592080736916
ABT,2006-10-01,14.908355077107748,1261.0,0.6325498034463648,0.0118226447875557,25.491176428516138,16.739071830374296
ABT,2007-01-01,16.739071830374296,2207.0,0.4470386002564932,0.0075845363979946,26.753021191051047,17.93379571702745
ABT,2007-07-01,16.88181737869505,1776.0,0.4470386002564932,0.0095055278033192,26.753021191051047,17.783621728420258
ABT,2007-10-01,17.783621728420258,1701.0,0.4470386002564932,0.0104548040731453,26.753021191051047,17.99950565275599
ABT,2008-01-01,17.99950565275599,1765.0,0.1254293490197202,0.0101980201998617,26.679527777232025,17.417599499225616
ABT,2008-04-01,17.417599499225616,1432.0,0.1254293490197202,0.0121631281419173,26.679527777232025,18.882029443979263
ABT,2008-07-01,18.882029443979263,1577.0,0.1254293490197202,0.0119733858237027,26.679527777232025,17.732786297798157
ABT,2008-10-01,17.732786297798157,956.0,0.1254293490197202,0.0185489396420482,26.679527777232025,16.954038229144988
ABT,2009-01-01,16.954038229144988,1244.0,0.2192035441985755,0.0136286480941679,27.00927148780103,14.925488048129612
ABT,2009-04-01,14.925488048129612,2106.0,0.2192035441985755,0.0070871263286465,27.00927148780103,15.444359004497528
ABT,2009-07-01,15.444359004497528,3900.0,0.2192035441985755,0.0039600920524352,27.00927148780103,17.90065637230873
ABT,2010-01-01,18.647855070770763,1972.0,0.3548387644978459,0.0094563159588087,27.12339905624548,17.04810570913648
ABT,2010-04-01,17.04810570913648,3466.0,0.3548387644978459,0.004918668698539,27.12339905624548,17.429071873426437
ABT,2010-07-01,17.429071873426437,1386.0,0.3548387644978459,0.0125750879317651,27.12339905624548,17.488114416599274
ABT,2010-10-01,17.488114416599274,1144.0,0.3548387644978459,0.0152868133012231,27.12339905624548,16.83871570710213
ABT,2011-01-01,16.83871570710213,2207.0,0.2187057398483604,0.0076296854132769,26.893104472275667,18.631500001937624
ABT,2011-04-01,18.631500001937624,1919.0,0.2187057398483604,0.009708963002573,26.893104472275667,18.563701629638672
ABT,2011-07-01,18.563701629638672,1501.0,0.2187057398483604,0.0123675560490597,26.893104472275667,19.62276310390896
ABT,2011-10-01,19.62276310390896,2142.0,0.2187057398483604,0.0091609538300228,26.893104472275667,20.98066323803317
ABT,2012-01-01,20.98066323803317,2458.0,0.3423335671885517,0.0085356644581095,26.969630735494427,22.92026132250589
ABT,2012-04-01,22.92026132250589,1919.0,0.3423335671885517,0.0119438568642552,26.969630735494427,24.90265383039202
ABT,2012-07-01,24.90265383039202,1970.0,0.3423335671885517,0.0126409410306558,26.969630735494427,24.93424624781455
ABT,2012-10-01,24.93424624781455,1331.0,0.3423335671885517,0.0187334682553077,26.969630735494427,26.78246644337972
ABT,2013-01-01,26.78246644337972,1269.0,0.6592239304492945,0.0211051745022692,27.25744601748275,29.103408217430115
ABT,2013-04-01,29.103408217430115,1567.0,0.6592239304492945,0.0185726919064646,27.25744601748275,27.953143894672397
